「万柳少爷」走红网络，网友自称「奴婢奴才」，如何看待「媚富」现象？有钱为何成了流量密码？,https://www.zhihu.com/question/577693980/answer/2839668616,https://www.zhihu.com/question/577693980,李小喵,https://www.zhihu.com/people/li-xiao-miao-70,291407,2023-01-11T01:58:19.000Z,2023-01-12T03:41:06.000Z,40,903,哎呦，感觉所有人戳都没有戳到痛处诶！之前不就有编剧说过，影视圈是中国最封建的地方：按照权力财富来分颜值、智慧和道德！这也是为什么我超爱哈里这种被皇室赶出来的王子或者国王。就说这万柳书院少爷家再有钱，能有英国王室有钱？万柳书院少爷家再怎么培养他，能有英国王室培养哈里那种力度？说不好听的，就是北京101中学，能和伊顿公学那种公开财权歧视加种姓歧视的学校比“贵族”吗？万柳书院少爷十多岁就打一手好篮球。卢～瑟～哈里王子在少爷这个年纪都是在皇家庄园打猎的。少爷，你这个年纪这个家世你拿得出手的只有篮球，你怎么睡得着？少爷，你连一只兔子都没打过，你甚至没有自己的游艇，出去还不能坐专机，出到国外被抢劫还得和平民一样去警察局报案。人家哈里王子根本不会发生被抢劫，因为人家有保镖。少爷还需要自己拍视频上去告诉别人，自己家很有钱，吸引人家来关注你！卢～瑟～人家哈里王子最痛苦的就是从小到大太多人关注他，一出生就生活在聚光灯下，好痛苦啊。少爷再怎么样，那也只是少爷而已。哈里可是王子。可是呢？哈里王子最近的自传爆出了很多他的“痛苦”往事。比如求子，他和梅根一开始生不出孩子，他听他爹说海豹可以许愿，就裸泳到海豹中间许愿，他还把用过的验孕棒放在装有他妈头发的盒子上祈求他妈保佑他。戴安娜在天有灵，真的会谢他。比如兄弟打架，哈里被威廉打倒在地，他第一反应是打，不是打回去，是打电话，打电话给自己的心理医生，是的，少爷们和你们的奴才，王子是有自己24小时的心理医生的，随时治疗他们心灵的……擦伤。比如兄弟吵架，三十多岁的哈里对威廉最有力的反击是哭喊着：“奶奶说我可以留胡子。”如果说我们常把生活中一些无理取闹的人比做巨婴，那么哈里这种就属于受精卵！拥有全世界最顶级财富、权力和精英教育的白金汉宫出来的王子都是这个鬼样。你万柳书院又算个球？按照少爷和奴才们的思维，人和财富成正比。人越穷越垃圾。那万柳书院少爷比哈里穷，他只会比哈里更垃圾！家里挂了齐白石真迹就是有文化，那哈里家里还有初版的《物种起源》，他不一样相信海豹能帮人实现愿望？要是越有钱，人越好，那就不会存在朝代更替了。大家可以看看周围。那些富二代到底是去酒吧里蹦迪的多，还是去科学院做研究的多？至于人品，文化这种头脑的东西都不能代表人品，何况财权这种身外物。人就是人，吃喝拉撒睡，谁也少不了。,IP 属地广东
「万柳少爷」走红网络，网友自称「奴婢奴才」，如何看待「媚富」现象？有钱为何成了流量密码？,https://www.zhihu.com/question/577693980/answer/2838856702,https://www.zhihu.com/question/577693980,毛肚不爱吃火锅,https://www.zhihu.com/people/mao-du-bu-ai-chi-huo-guo,3060,2023-01-10T10:18:03.000Z,2023-01-10T13:50:01.000Z,81,1015,果然鲁迅先生的文章，常看常新。,IP 属地浙江
「万柳少爷」走红网络，网友自称「奴婢奴才」，如何看待「媚富」现象？有钱为何成了流量密码？,https://www.zhihu.com/question/577693980/answer/2839979899,https://www.zhihu.com/question/577693980,卡老板Camille,https://www.zhihu.com/people/camillej,149699,2023-01-11T05:05:50.000Z,2023-01-11T05:05:50.000Z,21,137,有个朋友曾经问我，是不是不成功的人生就不值得活？我很想说不是的，但话到嘴边还是咽了下去。这几天整个互联网都在讨论“万柳少爷”，以及人们对他的追捧。从里面我看到的不是什么有些人批判的对金钱的崇拜，而是我们好像真的走入了一个唯结果论的时代。金钱和权力，是成功的标志。而成功，则是评判努力的唯一标准。我们过去花了那么多的时间讲人生的多元性，说要包容每一种角度的自由性，描述一步一步往上攀爬的励志性。而最终，这一切在这个人人都越来越悲观的时代轰然倒塌。我们更相信骨子里的有钱才代表你整个人的优雅。而什么是“骨子里”，其实就是说你必须生来就富有。那些靠自己走出来一点点的人，会被人们恶毒地评价为“内心还是穷惯了”。所以呢？所有人都教你要如何伪装，如何自我展示，如何看起很“贵”。我们在朋友圈假装生活，在互联网假装富有。因为看起来不贵的人，不会得到尊重。但这本质上就是很可笑的啊。哪有那么多人看上去天生贵气？是谁定义了“天生贵气”就比“市井烟火气”更有气质？更重要的是，不成功、没有钱的人生，就不值得活吗？我不理解，是我疯了，还是这个世界。,IP 属地江苏
「万柳少爷」走红网络，网友自称「奴婢奴才」，如何看待「媚富」现象？有钱为何成了流量密码？,https://www.zhihu.com/question/577693980/answer/2839502813,https://www.zhihu.com/question/577693980,老杨叔聊志愿填报,https://www.zhihu.com/people/lao-yang-liao-gao-kao-zhi-yuan-tian-bao,342542,2023-01-10T23:47:43.000Z,2023-01-10T23:49:26.000Z,39,688,郭德纲说多少遍了，只有同行（同类）才是赤裸裸仇恨，跪舔只能发生在跨阶级的时候。最瞧不起穷人的并不是富人，而是穷人，哪怕看不到他一点变富的苗头。最能跪舔富人的还是穷人。甚至对穷人来说，富人是个安慰剂。每当和自己差不多的人经过努力比他强一些的时候，穷人立马开启冷嘲热讽模式，你努力算个屁，考上985算个P，年薪30万有王思聪一月零花钱多吗，能买起万柳书院一平方吗？然后望着自己的三千月薪心里舒服多了，仿佛王思聪和万柳少爷帮他报仇雪恨似得，这种心态在知乎随处可见。,IP 属地浙江
「万柳少爷」走红网络，网友自称「奴婢奴才」，如何看待「媚富」现象？有钱为何成了流量密码？,https://www.zhihu.com/question/577693980/answer/2841846461,https://www.zhihu.com/question/577693980,田可乐,https://www.zhihu.com/people/tian-ke-le-2015,254569,2023-01-12T06:58:05.000Z,2023-01-12T07:20:58.000Z,17,217,请记住，语言的影响力远比你想象中大很多。先前写过一篇回答，提醒大家在面对他人的闪光点时，可以不吝赞美，但不要在赞美的同时下意识贬低自己。譬如，“你穿这件衣服好好看啊，我这么胖肯定穿不进去。”“你打辩论好厉害，不像我一上台讲话就磕磕巴巴。”最近网友们自称老奴、奴婢的现象，可不就是，“你真有钱啊，而且世世代代都那么富有，不像我，生活拮据风餐露宿，连给你提鞋都不配”。我知道很多人讲这个话是为了玩梗，但不妨其中的一些人，在这类言语的浸润下，真的就慢慢自我奴化了，就像「万柳少爷」甚至没有露出一个正脸，就有人给他写洋洋洒洒几千字的情书。语言是我们生活中的重要工具，它让我们得以交流、沟通、互换观点，也在一次次的表达当中强调自身的独立性和重要性。诚然，钱是很重要的东西，我们这些跋涉于生活苦旅的人们，看见有人真的坐在罗马的宫殿之中葡萄美酒夜光杯，望着灯火通明的窗户，当然会感到艳羡。但在赞叹的同时，不要贬低自己。你不知道自己的这些语言会给内心带来哪种程度的影响，当一个人习惯于自我矮化，逐渐变得低自尊，那就意味着任何人都可以在他身上踩一脚，借着语言暴力也好金钱也好权力也好，对他进行无情的打压。当你在口头上习惯于跪着，或许在精神上，就真的站不起来了。没能生来就住在罗马的我们，依然可以通过自己的努力在生活中寻找到快乐和意义，甚至实现精神方面更丰沛的自洽。请在心里默念，你很好，我也不差。,IP 属地重庆
「万柳少爷」走红网络，网友自称「奴婢奴才」，如何看待「媚富」现象？有钱为何成了流量密码？,https://www.zhihu.com/question/577693980/answer/2838193472,https://www.zhihu.com/question/577693980,两郭炖不下,https://www.zhihu.com/people/huang-long-dong-jin-zheng-feng,2731,2023-01-10T03:21:02.000Z,2023-01-10T03:25:46.000Z,21,314,媚富对一部分人来说是“迷信”。富人二代，特权阶级，出生就有强大的财力和资源，站在资源分配的顶端，他们不需要有啥理想，因为可以一路绿灯，可以花钱使唤人，一些人媚富媚权也随之变成了一种“迷信”，觉得变相地靠近富人就会出现自己也能分享资源的幻觉，我身边媚富的人也有一种心态，就是努力无用论，觉得媚富就能唾手可得很多从天而降的礼物，以此安慰自己沉迷奶头乐的现状，我觉得这种现象仔细品味还挺有意思的，那就是太过于媚富的，通常是一类人，自己不想努力眼高手低，还看不起勤勤恳恳赚干净钱的人，夜郎自大看不起人，讥讽词还挺多：“厂妹”“进厂打螺丝”“农民工”，看到有钱有势的就是：“少爷”“小姐”“爸爸”….万柳书院的少爷，起初在不露脸的情况下，因为定位在万柳书院，北京高端小区，八九千万一套，露出了钱味，就被人闻着味追过来疯狂追捧，还脑补他的千种万种好，我只能说大伙把资本的原始积累也想得太清澈了吧，自称老奴俯首称臣，对方会对你感恩戴德还是怎样，只会觉得自己获得流量的这步棋走得挺对，以后有钱人动动手指不仅能赚外快，还能享受顶礼膜拜，就跟向太随便直播就能割一个亿一样，特权阶级会觉得穷人这样舔他们很正常，所以行使特权的时候动了普通人的利益也会眼都不眨一下，之前小镇做题家事件，不也有一种声音，是觉得网友在小题大作吗。媚富是一种幻觉，你怎么毫无保留地媚，自降身价为奴为婢，对方的成就不会变成你的，对方的身家分文不会进你的口袋。这种风气的改变，不是一朝一夕就变成这样的，也不是只有一个领域这样，之前有专家提倡百姓见了官员要行跪拜礼，影视文化里的主角越来越少出现底层穷人的身影，成了高官贵胄，武侠片里以前还会骂几句鹰犬走狗，现在是不是都没有了，去大城市打拼的都市剧主角，住在租金得有八九千才能拿下的房子里，编剧是不是也对贫穷没有了想象，阶级固化的问题下，很多东西已经自上而下地在逐渐渗透，我还是觉得，媚富人群的努力无用论仅仅适用于麻醉自己，努力对于跨阶层来说，可能真的望尘莫及，跨越阶层需要至少三代人的努力，但是努力是有回响的，对于东亚底层人来说，改变现状通过考试学习，比媚富来得靠谱。,IP 属地浙江
「万柳少爷」走红网络，网友自称「奴婢奴才」，如何看待「媚富」现象？有钱为何成了流量密码？,https://www.zhihu.com/question/577693980/answer/2839025201,https://www.zhihu.com/question/577693980,江睿谨,https://www.zhihu.com/people/jiang-rui-jin-52,93095,2023-01-10T12:31:36.000Z,2023-01-10T12:42:59.000Z,1,319,今日欢呼孙大圣，只缘妖雾又重来。别问，问就是勤劳致富，奋力拼搏，分享时代红利。当然红利是什么，你问我我也不知道。,IP 属地江苏
「万柳少爷」走红网络，网友自称「奴婢奴才」，如何看待「媚富」现象？有钱为何成了流量密码？,https://www.zhihu.com/question/577693980/answer/2839479151,https://www.zhihu.com/question/577693980,知乎用户,https://www.zhihu.com/people/,502175,2023-01-10T22:49:49.000Z,2023-01-10T23:35:19.000Z,12,157,君子爱财，取之有道。我倒是关心这36万每平方米的豪宅，齐白石的真迹，辣么多财富怎么来的。普通人辛辛苦苦一年还赚不到人家一个平方米。他们家庭干啥营生，一年交多少税？人家基本不用朝九晚五，早就钱生钱了。说不定人家有办法，交的税比工薪族还少。不算仇富阿，税务可以查一查。财富不会从天上掉下来。归根到底，一个以不劳而获为荣，以生活奢靡为荣的少爷背后，是无数负重前行的工薪族和打工人。,IP 属地江苏
「万柳少爷」走红网络，网友自称「奴婢奴才」，如何看待「媚富」现象？有钱为何成了流量密码？,https://www.zhihu.com/question/577693980/answer/2839935376,https://www.zhihu.com/question/577693980,李小粥,https://www.zhihu.com/people/aaronli-yu-er,215891,2023-01-11T04:32:31.000Z,2023-01-11T04:32:31.000Z,5,124,"万柳书院这些豪宅权贵里的年轻人，隔三差五上热搜吸粉，动不动卖弄点“才艺”，有个很坏的影响：
让广大普通的年轻大众，更深刻的感觉到奋斗的无用。那些少爷们在自媒体里表现出来的颜值、谈吐、技能，如果抛开背后的豪宅背景板，根本不能吸引观众注意力，随手就划走了，只有父辈家世资源的加成，才让他们轻松收获一批粉丝，获得舔狗的艳羡。而这轻松收割的百万粉丝，又能快速通过广告和带货进行变现，再和其他MCN的网红互动引流一下，下一个网红就这么轻松的诞生，这就是资本和资源加持下的游戏方式，以往，这个简单的游戏方式只会根据颜值进行分配，人们会追逐帅男靓女，颜值往往是暖巢彩票，无论贫富都有可能中奖，但现在从颜值过度到家室背景，就更可怕了，不具有随机性，可以随意操控，舆论场上最宝贵的注意力资源，全部流向权富阶层的二代手里。富者越来越富，而贫着想尽一切办法也无法获取上述资源，最后只能打打擦边，向下堕落。到最后，广大工农朋友不再共情本身阶层的人，反而纷纷开始自我奴化矮化，统一向上看，开始共情既得利益者们，越来越习惯类似以下论调：“你为什么不努力住进豪宅”
“人家三代的积累，凭什么让给你一代人的努力”
“咱们少爷真厉害，居然能自己吃饭喝水洗衣服，我要给他刷礼物让他快乐成长”对出身穷苦甚至普通的人重拳出击，对富豪子弟唯唯诺诺、自带滤镜高看一眼，这才是最可怕的社会舆论氛围。其实人们不是仇富，而是对这种“无底线媚富”的氛围感到恐怖，
以往媚富拜金只是拜拜富一代中年人，现在都开始拜高中生大学生了。社交媒体还特喜欢给这类内容引流，渲染贫富差距和阶层差距，将富人二代进行神化美化，在这种氛围的影响下，我们的影视作品也清一色的给富豪子弟贴上主角光环。与之对应的，是对中下阶层的刻意抹黑和污名化，比如“凤凰男”“小镇做题家”“乡下女”等，无论在影视作品还是新闻评论里，都成了丑角和陪衬。其实我一直无法理解那些自贬和吹捧者的心里，
因为富人的财富，并不是因为旁人的吹捧而分给你半毛，
但自贬者的行为却给同一阶层的人抹黑，那些跪舔和写小作文献殷勤的，不过是有一种“我这么主动，他会不会注意到我”的幻觉。咱们的社会，总还是由绝大部分普通人组成的，
话语权不应该被少数既得利益阶层所把持，阶层本来就已经够固化了，这种无底线媚富和媚强，会在不经意间更加巩固权富的特权，舆论氛围，就是一种典型的特权。最后，面对这些少爷公主，普通人也是有反击的手段的，曝光和吃瓜本身就会另一部分人害怕。很多人不知道的是，第一个万柳少爷没有露过脸，是个高中生，已经被家里教训得删号了，现在出来直播的，是第二批想红起来的，你猜，为什么第一个的家里人，这么害怕自家被曝光？",IP 属地四川
「万柳少爷」走红网络，网友自称「奴婢奴才」，如何看待「媚富」现象？有钱为何成了流量密码？,https://www.zhihu.com/question/577693980/answer/2839140957,https://www.zhihu.com/question/577693980,青陆,https://www.zhihu.com/people/linghaiqiufeng,19707,2023-01-10T13:56:12.000Z,2023-01-11T02:57:25.000Z,19,161,互联网的信息茧房不是我们自己制造的，是资本控制的推荐算法的产物。它不但要扭曲我们的价值观，还要收一波智商税。前不久随处可以刷到卡塔尔的饺子皮小王子，这几天则换成了万柳书院少爷。事情的起因是在12月中旬，有一个男孩在抖音发布了一条胯下运球的变装视频。这个视频看起来貌似很普通，但有一些所谓的“热心”网友偏偏找出了门道。这个男孩的定位在万柳书院。万柳书院是北京的一座高档豪宅，今年5月份直接卖出了36万/㎡的天价，成交价超过1亿！这个价格，已经将上海的顶尖豪宅、均价27万一平的“汤臣一品”远远甩在身后。甚至还有人注意到，男孩视频里的背景疑似挂着齐白石的真迹，网传价值4.2亿。连《鉴宝》节目都需要宝主亲自带物品到节目现场给专家鉴定，网友远远的在视频里看一眼就能开口胡说什么是齐白石真迹，还能给出估值4.2亿，难道真的有钛合金狗眼？而我们搜索齐白石那个画，有相关的信息显示真迹在澳洲买家手里。当然，清醒的人总是少数，大多数人都是乌合之众。在暗示的作用下，新晋顶流横空出世，全网超6.5亿人围观，24小时怒涨165万粉丝，评论区一夜梦回大清，成千上万名网友甘愿为其俯首帖耳，自称低贱的“奴才”。甚至有一个22岁的少女爷写了封情真意切的表白信，试图在众多“奴才”中脱颖而出。早在两千多年前，陈胜就提出：“王侯将相，宁有种乎？”中国人不在乎贵族血统，是因为大部分的中国人都是黄帝和炎帝的子孙，不是欧洲那些北方蛮族的后裔可以比的。大清早亡了，哪来的少爷仆人之分？所以，这一切都是资本运营IP的结果，他们让社交媒体设置议题，推上热搜，让人们集中在几个话题上进行讨论。上一个被热炒的人，是不久前在世界杯爆红的卡塔尔小王子。他在某音开号不到一天，粉丝量突破1000万，这个涨粉速度在中国仅次于刘德华。同样引起了一些无知少女的跪舔。那些跪舔的少女不知道，在中东国家的妇女地位是很低的。中东女性遭受的苦难，不仅仅是蒙面那么简单。不少中东国家至今还沿用落后的君主制，卡塔尔的本地男人可以娶四个老婆而且不是违法的，阿富汗甚至禁止女性上大学，。因此，仅仅过了一个多月卡塔尔小王子就翻车了，他的身份并不是真正的王子。脱掉那层饺子皮，所谓的小王子也只不过一个黑矮的小男孩，估计在印度是混不上高种姓的。饺子皮也公开承认自己不是国王的儿子，也不是国王的弟弟，但他强调自己仍然是卡塔尔王室成员。所以饺子皮和卡塔尔王氏虽然沾亲带故，但并不是十分重要的分支，最多只能算是远房宗亲。饺子皮小王子和少爷有话题，有流量，平台就天天推到各种人面前，让人们感觉这是网络世界中一等一重要的事情。资本要热炒这些IP，就是为了吸引流量，有了足够的流量就能够收取一波智商税，这就是所谓的商业价值。商业机构要创造流量、吸引力，虽然无可厚非的，但是不能扭曲社会的价值观的堕落、刻意制造民众认知的偏差。不管是万柳书院少爷，还是饺子皮小王子，他们打造的人设就是“非常有钱”。同时在操作过程中，会有一些人在不断的“暗示”，起到推波助澜的作用。这个是资本在用群体心理学的“慕强”、“断言”和“暗示”的手法引导舆论的走向。1、慕强所谓慕强，就是大部分人都会羡慕比自己更有钱或者更有权的人。他们利用人类本性的慕强心理制造了一个数量庞大的粉丝群体。而人一到群体中，智商就严重降低，为了获得认同，个体愿意抛弃是非，用智商去换取那份让人备感安全的归属感。个人一旦成为群体的一员，他所作所为就不会再承担责任，这时每个人都会暴露出自己不受到的约束的一面。群体追求和相信的从来不是什么真相和理性，而是盲从、残忍、偏执和狂热，只知道简单而极端的感情。2、断言由于群体只会受到一些极端的情感的影响，一位想要诱惑他们的演说家就需要动用最激烈的、断然的措辞。夸张、断言、重复，永不试图运用理性去证明什么，这就是在民众集会时，演说家们最擅长使用的伎俩。夸大其词，不断重复，言之凿凿，绝对不以说理的方式证明任何事情，是说服群众的不二法门。不断重复的说法会进入我们无意识的自我的深层区域，而我们的行为动机正是在这里形成的。到了一定的时候，我们会忘记谁是那个不断被重复的主张的作者，我们最终会对它深信不移。做出简洁有力的断言，不理睬任何推理和证据，是让某种观念进入群众头脑最可靠的办法之一。一个断言越是简单明了，证据和证明看上去越贫乏，它就越有威力。群体精神最需要的不是自由而是服从。他们如此甘愿听从别人的意志，以至于只要有人自称是它们的主人，他们就会本能地听命于他。3、暗示群体的观察，是所有观察中最容易出错的，往往只是代表了一个个体的幻觉，这一幻觉通过传染的途径，暗示了其他所有人。当然最开始个人的的幻觉更可能是有些人故意制造出来的。过于容易接受暗示是群体的普遍特征之一。一旦有了群体的聚集，一个暗示是会传染的。这就可以解释，为什么情感可以很快转向同一个确定的方向。无论我们假设群体是多么的中性，它在更多的情况下，都会处于一种期待状态，使得暗示很容易被接受。一旦提出一个暗示，它很快就会通过传染，传到每一个大脑，马上就确定方向。因此，群体一直在无意识的边缘徘徊，接受各种暗示，受到那些无法求助于理性的影响的人才有的情感暴力的驱动，缺乏批评精神，只能显示出一种极度的轻信。多年前曾流行过的“仇富”，现在逐渐被“慕强”的这种谄媚价值观取代。而这所有的一切都离不开资本对舆论的引导。1949年，毛主席让中国人站起来了。现在又有众多的资本引导民众跪了下去，这种扭曲的价值观要不得。打造IP引流要有底线，不能违背社会的道德底线。跑偏的价值观要下架。原文链接万柳书院少爷是什么鬼？毛主席让中国人站起来了，为什么现在又有人跪了下去？跑偏的价值观要下架更多文章请关注公众号: 青陆 (ID: qinglu2000 ),IP 属地安徽
